OrderID,OrderDate,ShippingDate,ShippingMode,CustomerID,Sales,Profit,Discount
MX-2012-106908,09/29/12,10/03/12,Second Class,DK-13150,225.54,0.0,0.2
MX-2012-107146,07/31/12,08/05/12,Second Class,SL-20155,1388.0,0.0,0.2
MX-2012-107174,06/28/12,07/02/12,Standard Class,RD-19480,4.32,0.0,0.2
MX-2012-107503,03/07/12,03/11/12,Second Class,AS-10225,520.5,0.0,0.2
MX-2012-107601,10/22/12,10/26/12,Second Class,MC-18100,73.8,0.0,0.2
MX-2012-107755,10/30/12,11/03/12,Standard Class,KH-16510,43.58,0.0,0.2
MX-2012-107811,05/01/12,05/03/12,First Class,DL-13315,91.0,0.0,0.2
MX-2012-107909,08/17/12,08/19/12,Second Class,BF-11215,276.864,55.3728,0.2
MX-2012-107979,10/03/12,10/06/12,First Class,SE-20110,62.28,0.0,0.2
MX-2012-108028,04/03/12,04/09/12,Standard Class,AA-10375,64.44,0.0,0.2
MX-2012-108161,09/10/12,09/13/12,First Class,RD-19480,125.12,0.0,0.2
MX-2012-108238,12/19/12,12/26/12,Standard Class,JR-16210,1492.48,0.0,0.2
MX-2012-108378,11/19/12,11/20/12,First Class,SP-20620,80.72,0.0,0.2
MX-2012-108735,06/13/12,06/20/12,Standard Class,GH-14410,757.44,0.0,0.2
MX-2012-108924,10/06/12,10/10/12,Standard Class,TH-21100,137.6,0.0,0.2
MX-2012-109134,07/09/12,07/12/12,First Class,EA-14035,76.16,15.232,0.2
MX-2012-109337,10/19/12,10/25/12,Standard Class,YS-21880,95.6,0.0,0.2
MX-2012-109442,06/12/12,06/18/12,Standard Class,CS-11845,22.16,0.0,0.2
MX-2012-109463,10/19/12,10/23/12,Standard Class,JD-15895,37.52,0.0,0.2
MX-2012-109561,09/03/12,09/07/12,Standard Class,BE-11410,136.0,0.0,0.2
MX-2012-109652,12/20/12,12/25/12,Second Class,CK-12325,1613.36448,325.89962496,0.2
MX-2012-109729,11/02/12,11/06/12,Standard Class,JK-16120,6460.5,0.0,0.2
MX-2012-109827,09/28/12,10/01/12,Second Class,RA-19285,50.8,0.0,0.2
MX-2012-109834,11/13/12,11/17/12,Standard Class,EB-14170,78.96,0.0,0.2
MX-2012-109862,12/26/12,12/27/12,First Class,ML-18265,455.32752,0.91065504,0.2
MX-2012-109946,08/15/12,08/20/12,Standard Class,AS-10045,13.956,5.5824,0.2
MX-2012-110128,07/06/12,07/12/12,Standard Class,SZ-20035,3369.24,0.0,0.2
MX-2012-110219,06/05/12,06/08/12,First Class,VP-21730,2165.5602,4.3311204,0.2
MX-2012-110247,07/23/12,07/25/12,First Class,DB-13405,1610.0,0.0,0.2
MX-2012-110352,05/15/12,05/19/12,Standard Class,JH-15985,128.0,0.0,0.2
MX-2012-110394,06/06/12,06/11/12,Standard Class,CC-12475,4107.0,0.0,0.2
MX-2012-110569,04/13/12,04/20/12,Standard Class,BB-10990,3955.712,791.1424,0.2
MX-2012-110730,10/02/12,10/06/12,Second Class,CV-12295,1067.58,0.0,0.2
MX-2012-110751,12/24/12,12/30/12,Standard Class,AT-10735,31.84,0.0,0.2
MX-2012-110821,12/11/12,12/13/12,Second Class,MV-18190,1401.92,0.0,0.2
MX-2012-110954,03/10/12,03/15/12,Standard Class,NM-18445,5907.44,0.0,0.2
MX-2012-111024,12/17/12,12/21/12,Standard Class,CK-12325,111.84,0.0,0.2
MX-2012-111150,11/03/12,11/05/12,Second Class,TH-21235,3.84,0.768,0.2
MX-2012-111171,02/14/12,02/19/12,Second Class,AB-10015,150.72,0.0,0.2
MX-2012-111178,05/04/12,05/09/12,Standard Class,AG-10900,1441.28,0.0,0.2
MX-2012-111206,01/09/12,01/16/12,Standard Class,SC-20050,107.28,0.0,0.2
MX-2012-111430,12/19/12,12/24/12,Standard Class,HA-14905,82.56,33.024,0.2
MX-2012-111465,07/10/12,07/14/12,Standard Class,SA-20830,3731.968,746.3936,0.2
MX-2012-111542,10/18/12,10/22/12,Standard Class,SS-20590,410.62,0.0,0.2
MX-2012-111759,10/03/12,10/09/12,Standard Class,RS-19420,716.0,0.0,0.2
MX-2012-111836,05/21/12,05/23/12,First Class,GH-14485,3087.872,617.5744,0.2
MX-2012-111864,03/13/12,03/18/12,Standard Class,MB-18085,193.76,0.0,0.2
MX-2012-111885,12/21/12,12/25/12,Second Class,DK-13150,14.24,0.0,0.2
MX-2012-111962,08/16/12,08/16/12,Same Day,BS-11365,440.32,0.0,0.2
MX-2012-111976,12/05/12,12/06/12,First Class,AA-10645,24.256,4.8512,0.2
MX-2012-112144,05/25/12,05/27/12,Second Class,DS-13180,166.68,0.0,0.2
MX-2012-112151,04/03/12,04/10/12,Standard Class,PG-18820,112.192,22.4384,0.2
MX-2012-112291,12/25/12,12/29/12,Standard Class,SZ-20035,96.806,0.193612,0.2
MX-2012-112466,06/27/12,07/03/12,Standard Class,AP-10915,413.952,82.7904,0.2
MX-2012-112480,12/13/12,12/13/12,Same Day,LO-17170,653.68,0.0,0.2
MX-2012-112662,04/16/12,04/21/12,Standard Class,KS-16300,183.06,0.0,0.2
MX-2012-112844,04/10/12,04/12/12,Second Class,TH-21550,421.56,0.0,0.2
MX-2012-112935,04/13/12,04/18/12,Second Class,JE-15745,50.32,0.0,0.2
MX-2012-113082,10/25/12,10/29/12,Second Class,AT-10735,8.58,0.0,0.2
MX-2012-113201,09/13/12,09/17/12,Standard Class,KB-16405,164.56,0.0,0.2
MX-2012-113285,09/17/12,09/20/12,First Class,JG-15310,20.96,0.0,0.2
MX-2012-113306,10/29/12,11/02/12,Standard Class,BP-11095,601.632,120.3264,0.2
MX-2012-113341,12/18/12,12/20/12,First Class,JL-15175,198.5,0.0,0.2
MX-2012-113474,11/29/12,12/05/12,Standard Class,TS-21430,34.64,0.0,0.2
MX-2012-113502,03/16/12,03/20/12,Standard Class,TC-20980,151.6,0.0,0.2
MX-2012-113523,06/22/12,06/22/12,Same Day,RF-19840,319.36,0.63872,0.2
MX-2012-113593,11/07/12,11/11/12,Standard Class,DM-12955,493.92,0.0,0.2
MX-2012-113614,12/03/12,12/09/12,Standard Class,MC-17575,1568.0576,3.1361152,0.2
MX-2012-113635,11/08/12,11/09/12,First Class,AT-10735,16.34,0.0,0.2
MX-2012-113677,12/14/12,12/18/12,Second Class,RD-19930,32.26,0.0,0.2
MX-2012-113768,11/13/12,11/18/12,Standard Class,DJ-13510,174.23084,0.34846168,0.2
MX-2012-113817,04/06/12,04/07/12,First Class,DE-13255,169.92,0.0,0.2
MX-2012-113950,09/17/12,09/22/12,Standard Class,RH-19600,316.656,126.6624,0.2
MX-2012-114083,07/07/12,07/12/12,Standard Class,PV-18985,231.3,0.0,0.2
MX-2012-114104,08/06/12,08/09/12,Second Class,NS-18640,82.8,0.0,0.2
MX-2012-114216,12/17/12,12/21/12,Second Class,RB-19705,735.5,0.0,0.2
MX-2012-114251,05/07/12,05/09/12,Second Class,TG-21310,102.8,0.0,0.2
MX-2012-114300,06/27/12,06/27/12,Same Day,RS-19765,165.68,0.0,0.2
MX-2012-114447,12/23/12,12/29/12,Standard Class,FM-14215,392.24,0.0,0.2
MX-2012-114461,02/01/12,02/05/12,Standard Class,RM-19375,114.0,0.0,0.2
MX-2012-114622,10/31/12,11/02/12,Second Class,AM-10360,269.28,0.0,0.2
MX-2012-114860,10/16/12,10/21/12,Second Class,AC-10615,950.656,190.1312,0.2
MX-2012-114902,12/27/12,12/27/12,Same Day,VM-21685,3.18,0.0,0.2
MX-2012-115056,04/28/12,04/30/12,First Class,AW-10840,9.88,0.0,0.2
MX-2012-115070,04/16/12,04/20/12,Standard Class,EM-14065,36.56,0.0,0.2
MX-2012-115210,11/19/12,11/25/12,Standard Class,JW-15220,553.92,0.0,0.2
MX-2012-115217,08/06/12,08/06/12,Same Day,SV-20815,890.29584,1.78059168,0.2
MX-2012-115224,12/22/12,12/26/12,Second Class,RS-19765,310.32,0.0,0.2
MX-2012-115252,09/10/12,09/15/12,Standard Class,SR-20740,305.82,0.0,0.2
MX-2012-115259,10/12/12,10/17/12,Second Class,EH-13990,35.28,0.0,0.2
MX-2012-115280,12/19/12,12/23/12,Standard Class,DS-13180,43.2,0.0,0.2
MX-2012-115301,09/11/12,09/12/12,First Class,JK-15325,291.06,0.0,0.2
MX-2012-115455,04/17/12,04/21/12,Standard Class,AH-10465,266.04,0.0,0.2
MX-2012-115469,11/07/12,11/13/12,Standard Class,MO-17500,1170.56,0.0,0.2
MX-2012-115504,12/25/12,12/29/12,Standard Class,LH-17020,60.3,0.0,0.2
MX-2012-115602,07/10/12,07/10/12,Same Day,BF-11005,514.944,205.9776,0.2
MX-2012-115693,08/22/12,08/25/12,Second Class,BW-11200,5.2,0.0,0.2
MX-2012-115798,11/03/12,11/07/12,Standard Class,MD-17860,844.84692,1.68969384,0.2
MX-2012-115945,11/07/12,11/11/12,Standard Class,DL-12865,88.56,0.0,0.2
MX-2012-116043,11/21/12,11/23/12,Second Class,EC-14050,529.12,0.0,0.2
MX-2012-116134,10/03/12,10/08/12,Standard Class,CM-12655,231.66,0.0,0.2
MX-2012-116470,10/02/12,10/05/12,First Class,SW-20245,1565.44,0.0,0.2
MX-2012-116575,10/10/12,10/12/12,First Class,SC-20845,213.81152,0.42762304,0.2
MX-2012-116582,06/07/12,06/11/12,Standard Class,BF-10975,59.28,0.0,0.2
MX-2012-116589,02/27/12,02/29/12,First Class,BF-11080,496.044,198.4176,0.2
MX-2012-116610,06/23/12,06/27/12,Standard Class,CT-11995,36.14,0.0,0.2
MX-2012-116757,11/01/12,11/07/12,Standard Class,RB-19360,68.04,0.0,0.2
MX-2012-116764,12/20/12,12/24/12,Standard Class,JK-15730,76.14,0.0,0.2
MX-2012-116813,10/12/12,10/15/12,Second Class,AJ-10780,500.48,0.0,0.2
MX-2012-116834,12/27/12,01/01/13,Standard Class,SW-20755,113.58,0.0,0.2
MX-2012-116904,05/24/12,05/28/12,Standard Class,JH-15430,1001.152,200.2304,0.2
MX-2012-117429,04/13/12,04/15/12,First Class,CP-12085,1558.98,0.0,0.2
MX-2012-117520,10/13/12,10/18/12,Second Class,TT-21265,112.4,0.0,0.2
MX-2012-117597,11/26/12,11/30/12,Standard Class,SS-20410,293.76,0.0,0.2
MX-2012-117723,10/27/12,11/01/12,Standard Class,MS-17365,280.26,0.0,0.2
MX-2012-117800,11/14/12,11/15/12,First Class,AS-10285,225.04,0.0,0.2
MX-2012-117842,11/01/12,11/03/12,First Class,PT-19090,100.24,0.0,0.2
MX-2012-117870,10/03/12,10/08/12,Standard Class,TB-21175,32.0,0.0,0.2
MX-2012-117898,10/23/12,10/27/12,Standard Class,JM-15265,982.224,196.4448,0.2
MX-2012-117919,11/28/12,12/02/12,Standard Class,TB-21355,85.68,0.0,0.2
MX-2012-118031,12/14/12,12/17/12,First Class,DB-13405,1775.6416,3.5512832,0.2
MX-2012-118080,12/28/12,01/02/13,Standard Class,DC-12850,289.36,0.0,0.2
MX-2012-118171,09/09/12,09/11/12,First Class,BD-11770,501.84,0.0,0.2
MX-2012-118185,12/13/12,12/19/12,Standard Class,RC-19960,344.34,0.0,0.2
MX-2012-118248,10/22/12,10/24/12,Second Class,LB-16735,68.04,0.0,0.2
MX-2012-118647,09/19/12,09/19/12,Same Day,AF-10870,54.64,0.0,0.2
MX-2012-118801,12/15/12,12/18/12,First Class,NG-18430,223.76,0.0,0.2
MX-2012-118857,06/20/12,06/27/12,Standard Class,PK-18910,18.22,0.0,0.2
MX-2012-118997,11/19/12,11/24/12,Standard Class,LS-16945,100.548,40.2192,0.2
MX-2012-119130,06/12/12,06/18/12,Standard Class,RD-19930,242.5,0.0,0.2
MX-2012-119144,10/31/12,11/05/12,Standard Class,HG-15025,478.24,0.0,0.2
MX-2012-119200,09/26/12,09/30/12,Standard Class,ML-17755,26.0,0.0,0.2
MX-2012-119207,03/13/12,03/19/12,Standard Class,TH-21115,1406.0,0.0,0.2
MX-2012-119249,07/04/12,07/04/12,Same Day,CL-11890,27264.0,0.0,0.2
MX-2012-119333,08/25/12,09/01/12,Standard Class,HK-14890,420.352,84.0704,0.2
MX-2012-119487,11/13/12,11/15/12,First Class,JJ-15760,4011.80032,8.02360064,0.2
MX-2012-119494,11/19/12,11/25/12,Standard Class,HL-15040,12.62,0.0,0.2
MX-2012-119571,12/06/12,12/10/12,Standard Class,LC-17050,32.52,0.0,0.2
MX-2012-119641,07/30/12,08/02/12,Second Class,FC-14335,7.26,0.0,0.2
MX-2012-119676,05/29/12,06/04/12,Standard Class,CL-11890,135.44,0.0,0.2
MX-2012-119907,09/03/12,09/03/12,Same Day,VM-21685,98.0,0.0,0.2
MX-2012-120019,11/20/12,11/24/12,Standard Class,VP-21760,4316.0,0.0,0.2
MX-2012-120089,03/20/12,03/26/12,Standard Class,DJ-13420,1145.74392,2.29148784,0.2
MX-2012-120236,03/24/12,03/28/12,Standard Class,RA-19885,186.096,74.4384,0.2
MX-2012-120257,12/28/12,01/02/13,Standard Class,CS-12250,291.56,0.0,0.2
MX-2012-120292,05/03/12,05/07/12,Standard Class,SS-20410,940.8,0.0,0.2
MX-2012-120369,08/10/12,08/14/12,Standard Class,DO-13435,398.52,0.0,0.2
MX-2012-120376,05/25/12,05/31/12,Standard Class,NS-18505,21.36,4.272,0.2
MX-2012-120404,10/25/12,10/29/12,Standard Class,EL-13735,124.24,0.0,0.2
MX-2012-120537,09/06/12,09/11/12,Standard Class,VP-21730,535.04,0.0,0.2
MX-2012-120572,07/14/12,07/18/12,Standard Class,HK-14890,9.34,0.0,0.2
MX-2012-120663,07/27/12,08/01/12,Standard Class,CL-12700,65.9,0.0,0.2
MX-2012-120684,10/11/12,10/17/12,Standard Class,AA-10480,311.04,0.0,0.2
MX-2012-120789,07/05/12,07/11/12,Standard Class,BF-11215,339.5,0.0,0.2
MX-2012-120796,02/03/12,02/08/12,Standard Class,EB-13705,73.8,0.0,0.2
MX-2012-120845,05/24/12,05/28/12,Standard Class,TC-20980,46.8,0.0,0.2
MX-2012-120943,07/04/12,07/09/12,Standard Class,JD-15895,61.36,0.0,0.2
MX-2012-121006,11/08/12,11/12/12,Standard Class,EM-14200,230.5,0.0,0.2
MX-2012-121174,04/06/12,04/12/12,Standard Class,LH-16900,709.44,141.888,0.2
MX-2012-121321,03/14/12,03/19/12,Second Class,MC-18130,90.4,0.0,0.2
MX-2012-121328,10/24/12,10/29/12,Standard Class,GB-14575,67.2,26.88,0.2
MX-2012-121335,09/18/12,09/23/12,Standard Class,EM-14200,300.96,0.0,0.2
MX-2012-121601,04/30/12,05/05/12,Standard Class,HG-15025,5916.564,2366.6256,0.2
MX-2012-121678,11/28/12,12/03/12,Second Class,JB-15925,95.92776,0.19185552,0.2
MX-2012-122028,02/16/12,02/21/12,Standard Class,PS-18760,276.5,0.0,0.2
MX-2012-122224,12/24/12,12/28/12,Standard Class,KM-16660,487.8,195.12,0.2
MX-2012-122273,07/26/12,07/31/12,Standard Class,CR-12730,87.12,0.0,0.2
MX-2012-122294,12/02/12,12/06/12,Standard Class,FO-14305,121.14,0.0,0.2
MX-2012-122329,09/24/12,09/28/12,Second Class,BF-11215,490.14,0.0,0.2
MX-2012-122406,02/13/12,02/18/12,Second Class,AG-10270,2290.68,0.0,0.2
MX-2012-122490,01/03/12,01/09/12,Standard Class,EH-14125,39.156,15.6624,0.2
MX-2012-122553,11/06/12,11/08/12,First Class,NW-18400,23.04,0.0,0.2
MX-2012-122609,12/21/12,12/26/12,Standard Class,DP-13390,89.6,0.0,0.2
MX-2012-122630,05/06/12,05/10/12,Standard Class,SO-20335,1587.47868,3.17495736,0.2
MX-2012-122756,12/31/12,01/05/13,Standard Class,DJ-13420,17.92,0.0,0.2
MX-2012-122833,12/25/12,01/01/13,Standard Class,TB-21280,910.08,182.016,0.2
MX-2012-122952,12/18/12,12/24/12,Standard Class,RH-19510,1815.0,0.0,0.2
MX-2012-122980,11/02/12,11/08/12,Standard Class,RM-19675,2790.0,0.0,0.2
MX-2012-123176,10/25/12,10/29/12,Standard Class,NC-18415,235.98,0.0,0.2
MX-2012-123197,09/24/12,09/29/12,Standard Class,TH-21235,782.4,0.0,0.2
MX-2012-123232,10/11/12,10/13/12,Second Class,DL-13330,99.0,0.0,0.2
MX-2012-123309,01/12/12,01/19/12,Standard Class,MG-17695,121.28,0.0,0.2
MX-2012-123358,05/08/12,05/13/12,Standard Class,MF-17665,91.1,0.0,0.2
MX-2012-123561,07/03/12,07/07/12,Second Class,MG-17875,177.52,0.0,0.2
MX-2012-123582,10/05/12,10/07/12,Second Class,BP-11050,158.58,0.0,0.2
MX-2012-123617,11/20/12,11/24/12,Standard Class,EB-13975,690.56,0.0,0.2
MX-2012-123715,12/03/12,12/07/12,Standard Class,LW-17215,74.08,0.0,0.2
MX-2012-123764,12/05/12,12/09/12,Standard Class,DK-12895,1181.696,236.3392,0.2
MX-2012-124128,12/31/12,01/03/13,First Class,BP-11185,588.06,0.0,0.2
MX-2012-124261,11/08/12,11/13/12,Standard Class,DK-12985,1138.5,0.0,0.2
MX-2012-124401,02/08/12,02/10/12,Second Class,SB-20185,1907.41752,3.81483504,0.2
MX-2012-124443,03/30/12,04/05/12,Standard Class,RS-19420,1143.58824,2.28717648,0.2
MX-2012-124611,09/03/12,09/06/12,Second Class,FM-14290,221.76,0.0,0.2
MX-2012-124702,10/18/12,10/21/12,First Class,CC-12220,248.544,49.7088,0.2
MX-2012-124765,06/18/12,06/18/12,Same Day,AP-10915,50.24,0.0,0.2
MX-2012-124975,12/18/12,12/22/12,Standard Class,SN-20710,524.8,0.0,0.2
MX-2012-124982,11/02/12,11/07/12,Standard Class,CS-11860,51.76,0.0,0.2
MX-2012-125066,09/18/12,09/22/12,Second Class,TB-21520,9.2,0.0,0.2
MX-2012-125143,04/28/12,05/02/12,Second Class,JC-15340,86.94,0.0,0.2
MX-2012-125234,09/14/12,09/19/12,Standard Class,LS-17245,13669.92,0.0,0.2
MX-2012-125262,09/13/12,09/17/12,Standard Class,JO-15280,2602.88,0.0,0.2
MX-2012-125283,05/08/12,05/12/12,Standard Class,LS-16975,194.24,0.0,0.2
MX-2012-125311,05/23/12,05/29/12,Standard Class,KC-16675,125.44,0.0,0.2
MX-2012-125318,12/03/12,12/05/12,First Class,MG-17695,135.28,0.0,0.2
MX-2012-125360,04/19/12,04/23/12,Standard Class,RW-19690,50.8,0.0,0.2
MX-2012-125486,11/14/12,11/18/12,Standard Class,EM-14065,14.976,2.9952,0.2
MX-2012-125808,11/09/12,11/14/12,Standard Class,TW-21025,235.024,47.0048,0.2
MX-2012-125962,08/20/12,08/24/12,Standard Class,SC-20230,106.8,0.0,0.2
MX-2012-125997,10/30/12,11/03/12,Standard Class,MC-17590,82.1,0.0,0.2
MX-2012-126053,04/28/12,05/01/12,First Class,GB-14530,157.14,0.0,0.2
MX-2012-126074,05/07/12,05/11/12,Standard Class,JO-15145,694.72,0.0,0.2
MX-2012-126326,10/03/12,10/05/12,Second Class,RF-19840,35.664,14.2656,0.2
MX-2012-126396,06/11/12,06/16/12,Standard Class,CC-12430,17.832,7.1328,0.2
MX-2012-126473,11/02/12,11/06/12,Second Class,DP-13390,3271.24,0.0,0.2
MX-2012-126522,12/24/12,12/30/12,Standard Class,TZ-21445,474.5,0.0,0.2
MX-2012-126536,10/24/12,10/26/12,First Class,MK-17905,214.72,0.0,0.2
MX-2012-126606,06/19/12,06/23/12,Standard Class,CC-12430,154.0,0.0,0.2
MX-2012-126634,10/16/12,10/22/12,Standard Class,MP-17470,149.12,0.0,0.2
MX-2012-126704,11/30/12,12/04/12,Standard Class,PL-18925,49.92,0.0,0.2
MX-2012-126788,09/17/12,09/23/12,Standard Class,SC-20575,94.5,0.0,0.2
MX-2012-126795,11/14/12,11/18/12,Standard Class,AR-10825,688.32,137.664,0.2
MX-2012-126851,10/04/12,10/10/12,Standard Class,KM-16720,201.6,0.0,0.2
MX-2012-126872,02/25/12,02/29/12,Standard Class,SC-20770,90.8,0.0,0.2
MX-2012-126928,03/13/12,03/15/12,Second Class,TN-21040,45.52,0.0,0.2
MX-2012-126977,05/29/12,05/30/12,First Class,HF-14995,1269.72,0.0,0.2
MX-2012-127103,06/15/12,06/19/12,Standard Class,JP-15520,323.19232,0.64638464,0.2
MX-2012-127166,12/04/12,12/08/12,Standard Class,VG-21805,120.78,0.0,0.2
MX-2012-127222,11/07/12,11/12/12,Second Class,MB-17305,4.48,0.0,0.2
MX-2012-127404,09/28/12,10/02/12,Standard Class,ED-13885,684.5,0.0,0.2
MX-2012-127446,04/11/12,04/11/12,Same Day,HG-14965,158.22,0.0,0.2
MX-2012-127565,05/22/12,05/28/12,Standard Class,RK-19300,362.6,0.0,0.2
MX-2012-127607,01/13/12,01/19/12,Standard Class,CC-12475,1477.12,0.0,0.2
MX-2012-127803,09/28/12,10/02/12,Standard Class,HP-14815,435.96,0.0,0.2
MX-2012-127831,09/05/12,09/07/12,First Class,EB-13975,16.72,3.344,0.2
MX-2012-128132,09/25/12,09/30/12,Standard Class,EA-14035,27.568,5.5136,0.2
MX-2012-128167,06/04/12,06/08/12,Second Class,MC-18100,44.34,0.0,0.2
MX-2012-128188,10/15/12,10/19/12,Standard Class,KH-16360,21.34,0.0,0.2
MX-2012-128216,01/05/12,01/09/12,Standard Class,FA-14230,767.52,0.0,0.2
MX-2012-128342,05/01/12,05/07/12,Standard Class,JH-15820,50.16,0.0,0.2
MX-2012-128363,09/03/12,09/05/12,Second Class,JK-15205,8.96,0.0,0.2
MX-2012-128377,03/20/12,03/27/12,Standard Class,LD-17005,11.46,0.0,0.2
MX-2012-128384,09/18/12,09/22/12,Standard Class,MF-18250,84.06,0.0,0.2
MX-2012-128566,03/30/12,04/05/12,Standard Class,BG-11740,13.18,0.0,0.2
MX-2012-128615,06/27/12,06/30/12,Second Class,JL-15235,114.88,0.0,0.2
MX-2012-128636,05/15/12,05/17/12,First Class,EB-13705,80.432,16.0864,0.2
MX-2012-128664,09/04/12,09/09/12,Standard Class,AH-10210,374.5,0.0,0.2
MX-2012-128755,12/26/12,12/30/12,Standard Class,KF-16285,14.7,0.0,0.2
MX-2012-128818,05/12/12,05/16/12,Second Class,AF-10885,78.96,0.0,0.2
MX-2012-128972,11/17/12,11/21/12,Standard Class,CS-12460,33.58,0.0,0.2
MX-2012-129021,12/10/12,12/16/12,Standard Class,HH-15010,328.64,0.0,0.2
MX-2012-129028,09/15/12,09/17/12,Second Class,LT-16765,98.96,0.0,0.2
MX-2012-129140,11/07/12,11/11/12,Standard Class,KH-16690,1379.92,0.0,0.2
MX-2012-129224,11/14/12,11/18/12,Second Class,DK-12895,1435.84,0.0,0.2
MX-2012-129483,10/01/12,10/07/12,Standard Class,SC-20770,366.24,0.0,0.2
MX-2012-129560,10/01/12,10/06/12,Standard Class,SC-20230,428.52,0.0,0.2
MX-2012-129623,05/24/12,05/28/12,Standard Class,PT-19090,190.944,76.3776,0.2
MX-2012-129651,07/13/12,07/16/12,First Class,BD-11725,65.7,0.0,0.2
MX-2012-129672,04/22/12,04/25/12,First Class,DM-12955,12.08,0.0,0.2
MX-2012-129959,08/31/12,09/04/12,Standard Class,BW-11110,120.064,24.0128,0.2
MX-2012-130015,11/13/12,11/13/12,Same Day,VF-21715,281.92,0.0,0.2
MX-2012-130022,10/31/12,11/03/12,First Class,BN-11515,99.9,0.0,0.2
MX-2012-130351,12/20/12,12/24/12,Standard Class,FH-14365,65.88,0.0,0.2
MX-2012-130414,12/14/12,12/21/12,Standard Class,RA-19945,367.84,0.0,0.2
MX-2012-130603,09/07/12,09/13/12,Standard Class,SV-20365,151.6,0.0,0.2
MX-2012-130652,07/27/12,07/31/12,Standard Class,AP-10720,161.46,0.0,0.2
MX-2012-130680,11/26/12,12/02/12,Standard Class,JL-15835,1053.36,0.0,0.2
MX-2012-130708,06/08/12,06/11/12,First Class,ND-18460,6837.0,0.0,0.2
MX-2012-130792,12/20/12,12/24/12,Second Class,EJ-13720,231.3,0.0,0.2
MX-2012-130848,05/18/12,05/24/12,Standard Class,PS-18970,3916.08,0.0,0.2
MX-2012-130918,11/08/12,11/10/12,Second Class,AT-10735,2093.0,0.0,0.2
MX-2012-131002,01/12/12,01/16/12,Standard Class,BB-11545,228.24,0.0,0.2
MX-2012-131058,03/16/12,03/18/12,Second Class,JS-15940,683.04,0.0,0.2
MX-2012-131121,07/09/12,07/14/12,Standard Class,MC-17275,8524.99584,17.04999168,0.2
MX-2012-131128,12/19/12,12/23/12,Standard Class,BN-11515,44.8,0.0,0.2
MX-2012-131254,12/04/12,12/08/12,Standard Class,JD-15790,129.76,0.0,0.2
MX-2012-131380,06/05/12,06/07/12,First Class,TG-21310,355.648,71.1296,0.2
MX-2012-131499,11/12/12,11/18/12,Standard Class,LW-17125,13.2,0.0,0.2
MX-2012-131527,08/10/12,08/13/12,Second Class,MC-17635,42.72,0.0,0.2
MX-2012-131569,08/30/12,09/03/12,Standard Class,DV-13465,35.04,0.0,0.2
MX-2012-131653,01/13/12,01/19/12,Standard Class,PO-18850,722.52,0.0,0.2
MX-2012-131758,10/17/12,10/21/12,Standard Class,JF-15295,68.22,0.0,0.2
MX-2012-131863,02/14/12,02/21/12,Standard Class,TS-21610,57.04,0.0,0.2
MX-2012-131870,10/24/12,10/28/12,Standard Class,SC-20305,18.52,0.0,0.2
MX-2012-131926,05/21/12,05/25/12,Second Class,TP-21565,1097.28,0.0,0.2
MX-2012-132038,06/21/12,06/25/12,Standard Class,TC-21145,6786.56,0.0,0.2
MX-2012-132157,11/21/12,11/23/12,First Class,TB-21250,65.88,0.0,0.2
MX-2012-132549,05/11/12,05/11/12,Same Day,DL-13330,30.64,0.0,0.2
MX-2012-132556,09/11/12,09/15/12,Standard Class,RW-19630,154.32,0.0,0.2
MX-2012-132724,11/05/12,11/08/12,First Class,LR-16915,310.16,0.0,0.2
MX-2012-132745,09/12/12,09/16/12,Standard Class,TB-21250,429.76,0.0,0.2
MX-2012-132955,03/06/12,03/11/12,Standard Class,DK-12985,9515.0,0.0,0.2
MX-2012-132962,10/12/12,10/17/12,Standard Class,SM-20320,17.76,0.0,0.2
MX-2012-132990,04/27/12,05/03/12,Standard Class,JK-15640,364.5,0.0,0.2
MX-2012-132997,10/29/12,11/03/12,Standard Class,CK-12205,47.56,0.0,0.2
MX-2012-133032,07/06/12,07/08/12,Second Class,DO-13645,847.34192,1.69468384,0.2
MX-2012-133137,07/02/12,07/06/12,Standard Class,KC-16675,327.24,0.0,0.2
MX-2012-133165,11/02/12,11/04/12,First Class,PC-18745,18.64,0.0,0.2
MX-2012-133172,06/01/12,06/06/12,Standard Class,BF-11005,176.268,70.5072,0.2
MX-2012-133214,10/27/12,10/29/12,First Class,ML-17410,13.24,0.0,0.2
MX-2012-133221,06/10/12,06/17/12,Standard Class,SE-20110,1195.56,0.0,0.2
MX-2012-133305,11/23/12,11/25/12,First Class,AR-10345,3347.712,669.5424,0.2
MX-2012-133333,10/25/12,10/29/12,Standard Class,BD-11560,6040.0,0.0,0.2
MX-2012-133375,07/11/12,07/11/12,Same Day,TC-21535,1262.88,0.0,0.2
MX-2012-133396,06/04/12,06/11/12,Standard Class,QJ-19255,365.376,73.0752,0.2
MX-2012-133424,04/04/12,04/07/12,First Class,LS-17230,15.7,0.0,0.2
MX-2012-133480,12/20/12,12/22/12,Second Class,RB-19330,130.48,0.0,0.2
MX-2012-133494,12/03/12,12/07/12,Standard Class,CL-11890,24.96,0.0,0.2
MX-2012-133557,11/05/12,11/09/12,Standard Class,BF-11275,146.4,0.0,0.2
MX-2012-133655,07/18/12,07/20/12,Second Class,CM-12445,326.30608,0.65261216,0.2
MX-2012-133718,09/03/12,09/06/12,First Class,CR-12730,21.504,8.6016,0.2
