ProductID,Category,SubCategory,ProductName,Price
OFF-FA-10003529,Office Supplies,Fasteners,Stockwell Thumb Tacks Metal,14.56
OFF-HON-10003230,Office Supplies,Labels,Hon Removable Labels Adjustable,6.528
OFF-LA-10001019,Office Supplies,Labels,Hon Legal Exhibit Labels Laser Printer Compatible,5.792
OFF-LA-10003848,Office Supplies,Labels,Avery File Folder Labels 5000 Label Set,9.51
OFF-BI-10004830,Office Supplies,Binders,Ibico Index Tab Clear,11.16
OFF-FA-10002652,Office Supplies,Fasteners,Stockwell Staples Bulk Pack,10.41
OFF-LA-10002733,Office Supplies,Labels,Novimex File Folder Labels Alphabetical,8.07
OFF-SU-10004575,Office Supplies,Supplies,Fiskars Letter Opener Steel,49.26
OFF-ST-10001413,Office Supplies,Storage,Rogers Folders Blue,30.69
OFF-LA-10000296,Office Supplies,Labels,Hon Color Coded Labels Adjustable,21.42
OFF-FA-10003879,Office Supplies,Fasteners,Stockwell Thumb Tacks Assorted Sizes,14.12
OFF-FA-10004401,Office Supplies,Fasteners,OIC Staples Metal,9.168
OFF-LA-10002180,Office Supplies,Labels,Hon Color Coded Labels 5000 Label Set,23.76
OFF-BI-10002715,Office Supplies,Binders,Avery Index Tab Clear,8.44
FUR-FU-10003194,Furniture,Furnishings,Eldon Expressions Desk Accessory Wood Pencil Holder Oak,19.3
OFF-AR-10000125,Office Supplies,Art,Boston Pens Fluorescent,18.576
OFF-BI-10001717,Office Supplies,Binders,Avery Hole Reinforcements Durable,11.82
OFF-LA-10001538,Office Supplies,Labels,Hon File Folder Labels 5000 Label Set,10.836
FUR-FU-10003026,Furniture,Furnishings,Eldon Regeneration Recycled Desk Accessories Black,9.68
OFF-FA-10003007,Office Supplies,Fasteners,OIC Rubber Bands Assorted Sizes,11.616
OFF-LA-10001185,Office Supplies,Labels,Harbour Creations Round Labels 5000 Label Set,7.854
OFF-BI-10002975,Office Supplies,Binders,Wilson Jones Index Tab Clear,7.092
OFF-LA-10001672,Office Supplies,Labels,Avery Legal Exhibit Labels Alphabetical,11.8296
OFF-SU-10001412,Office Supplies,Supplies,Fiskars Scissors High Speed,12.352
OFF-LA-10004318,Office Supplies,Labels,Hon Color Coded Labels Adjustable,8.568
OFF-BI-10002005,Office Supplies,Binders,Acco Index Tab Clear,17.16
TEC-AC-10004633,Technology,Accessories,Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc 3/Pack,13.98
FUR-FU-10000944,Furniture,Furnishings,Advantus Light Bulb Black,10.704
OFF-BI-10003114,Office Supplies,Binders,Ibico Hole Reinforcements Economy,13.98
OFF-FA-10002577,Office Supplies,Fasteners,Stockwell Push Pins 12 Pack,13.41
OFF-LA-10002063,Office Supplies,Labels,Hon Round Labels 5000 Label Set,9.4
TEC-MA-10001624,Technology,Machines,Panasonic Phone Red,98.388
OFF-FA-10001104,Office Supplies,Fasteners,Stockwell Paper Clips Assorted Sizes,18.0
OFF-FA-10003464,Office Supplies,Fasteners,Stockwell Rubber Bands 12 Pack,12.456
OFF-LA-10004058,Office Supplies,Labels,Hon Legal Exhibit Labels 5000 Label Set,11.25
OFF-SU-10002227,Office Supplies,Supplies,Elite Letter Opener High Speed,21.36
OFF-PA-10000659,Office Supplies,Paper,Adams Phone Message Book Professional 400 Message Capacity 5 3/6? x 11?,11.168
OFF-LA-10000765,Office Supplies,Labels,Smead Legal Exhibit Labels 5000 Label Set,9.192
OFF-BI-10004121,Office Supplies,Binders,Avery Index Tab Durable,13.38
FUR-FU-10004152,Furniture,Furnishings,Eldon Photo Frame Erganomic,113.46
OFF-PA-10003937,Office Supplies,Paper,Green Bar Memo Slips Recycled,16.86
OFF-BI-10000174,Office Supplies,Binders,Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders Clear,9.28
OFF-FA-10004792,Office Supplies,Fasteners,Advantus Staples Bulk Pack,8.688
OFF-EN-10002581,Office Supplies,Envelopes,GlobeWeis Peel and Seal Set of 50,23.529
OFF-PA-10002488,Office Supplies,Paper,Xerox Message Books Multicolor,17.424
OFF-LA-10004747,Office Supplies,Labels,Hon Color Coded Labels Alphabetical,16.84
OFF-AR-10004027,Office Supplies,Art,Binney & Smith inkTank Erasable Desk Highlighter Chisel Tip Yellow 12/Box,4.032
FUR-FU-10000060,Furniture,Furnishings,Advantus Light Bulb Duo Pack,16.104
OFF-EN-10000359,Office Supplies,Envelopes,Ames Clasp Envelope Recycled,8.0
OFF-AR-10001073,Office Supplies,Art,Sanford Markers Easy-Erase,25.872
OFF-PA-10000960,Office Supplies,Paper,Xerox Parchment Paper 8.5 x 11,23.2
OFF-PA-10004421,Office Supplies,Paper,Enermax Memo Slips Multicolor,22.76
OFF-LA-10002139,Office Supplies,Labels,Novimex Color Coded Labels Alphabetical,20.3184
OFF-FA-10004854,Office Supplies,Fasteners,Vinyl Coated Wire Paper Clips in Organizer Box 800/Box,18.368
TEC-MA-10004857,Technology,Machines,Konica Calculator White,40.032
OFF-BI-10003985,Office Supplies,Binders,Cardinal Index Tab Economy,17.52
OFF-FA-10004269,Office Supplies,Fasteners,Accos Staples Assorted Sizes,16.8
OFF-FA-10002835,Office Supplies,Fasteners,OIC Staples Assorted Sizes,9.376
TEC-AC-10001748,Technology,Accessories,SanDisk Flash Drive USB,79.5
OFF-EN-10003316,Office Supplies,Envelopes,Jiffy Business Envelopes Recycled,15.6456
FUR-FU-10004415,Furniture,Furnishings,Stacking Tray Side-Loading Legal Smoke,7.168
OFF-AR-10001107,Office Supplies,Art,BIC Highlighters Water Color,26.532
OFF-LA-10001417,Office Supplies,Labels,Hon File Folder Labels Alphabetical,10.152
OFF-AR-10002392,Office Supplies,Art,Binney & Smith Highlighters Blue,18.249
OFF-LA-10001930,Office Supplies,Labels,Hon Removable Labels Adjustable,14.688
OFF-BI-10003713,Office Supplies,Binders,Wilson Jones Index Tab Economy,12.9
OFF-FA-10000757,Office Supplies,Fasteners,Stockwell Paper Clips Assorted Sizes,10.95
OFF-LA-10002875,Office Supplies,Labels,Novimex Shipping Labels Adjustable,17.76
OFF-SU-10004091,Office Supplies,Supplies,Elite Ruler Serrated,14.0
OFF-FA-10001026,Office Supplies,Fasteners,Stockwell Staples Metal,21.84
OFF-ST-10001426,Office Supplies,Storage,Eldon Folders Single Width,17.01
OFF-FA-10003587,Office Supplies,Fasteners,Advantus Push Pins Assorted Sizes,14.256
OFF-PA-10001979,Office Supplies,Paper,Enermax Message Books Premium,23.85
OFF-PA-10003020,Office Supplies,Paper,Xerox Message Books Premium,21.5922
OFF-AR-10002419,Office Supplies,Art,Sanford Markers Fluorescent,13.072
OFF-LA-10004933,Office Supplies,Labels,Harbour Creations Shipping Labels Adjustable,12.48
OFF-FA-10001718,Office Supplies,Fasteners,Accos Staples Assorted Sizes,10.08
OFF-LA-10003233,Office Supplies,Labels,Avery Removable Labels Alphabetical,21.12
OFF-FA-10004924,Office Supplies,Fasteners,Stockwell Paper Clips Assorted Sizes,14.816
OFF-FA-10000471,Office Supplies,Fasteners,Accos Paper Clips Assorted Sizes,13.788
OFF-FA-10002393,Office Supplies,Fasteners,Accos Push Pins Bulk Pack,14.52
OFF-LA-10001028,Office Supplies,Labels,Hon Removable Labels Adjustable,14.2
OFF-PA-10000466,Office Supplies,Paper,Memo Book 100 Message Capacity 5 3/8? x 11?,13.48
FUR-FU-10000342,Furniture,Furnishings,Deflect-O Light Bulb Durable,12.816
OFF-LA-10001469,Office Supplies,Labels,Smead File Folder Labels Laser Printer Compatible,11.84
OFF-LA-10004234,Office Supplies,Labels,Smead File Folder Labels 5000 Label Set,16.686
OFF-EN-10002613,Office Supplies,Envelopes,Ames Clasp Envelope Security-Tint,9.6
FUR-FU-10000221,Furniture,Furnishings,Master Caster Door Stop Brown,8.128
OFF-PA-10004433,Office Supplies,Paper,Green Bar Parchment Paper Premium,33.36
TEC-PH-10003356,Technology,Phones,SmartStand Mobile Device Holder Assorted Colors,13.98
OFF-PA-10000867,Office Supplies,Paper,SanDisk Message Books Multicolor,20.184
OFF-BI-10000081,Office Supplies,Binders,Ibico Index Tab Clear,16.74
OFF-AP-10002287,Office Supplies,Appliances,Eureka Sanitaire  Multi-Pro Heavy-Duty Upright Disposable Bags,6.992
TEC-AC-10000263,Technology,Accessories,Belkin Mouse USB,32.736
OFF-FA-10004527,Office Supplies,Fasteners,Advantus Thumb Tacks Bulk Pack,24.462
OFF-EN-10004537,Office Supplies,Envelopes,GlobeWeis Clasp Envelope with clear poly window,17.92
OFF-SU-10004705,Office Supplies,Supplies,Fiskars Ruler Serrated,13.356
FUR-FU-10003408,Furniture,Furnishings,Rubbermaid Stacking Tray Erganomic,11.824
OFF-LA-10003459,Office Supplies,Labels,Avery Removable Labels Laser Printer Compatible,14.32
OFF-BI-10003112,Office Supplies,Binders,Ibico Binder Covers Economy,14.56
FUR-CH-10001664,Furniture,Chairs,Novimex Swivel Stool Black,324.06
OFF-LA-10002086,Office Supplies,Labels,Hon Shipping Labels 5000 Label Set,14.112
FUR-FU-10000444,Furniture,Furnishings,Advantus Stacking Tray Erganomic,29.988
OFF-EN-10004493,Office Supplies,Envelopes,GlobeWeis Manila Envelope Security-Tint,29.79
OFF-ST-10000268,Office Supplies,Storage,Smead Box Blue,21.54
OFF-LA-10004062,Office Supplies,Labels,Hon Removable Labels 5000 Label Set,17.0316
OFF-FA-10002531,Office Supplies,Fasteners,Advantus Paper Clips Bulk Pack,14.07
OFF-EN-10004820,Office Supplies,Envelopes,Cameo Manila Envelope Security-Tint,39.2
OFF-BI-10001843,Office Supplies,Binders,Wilson Jones Index Tab Durable,15.9
OFF-EN-10000142,Office Supplies,Envelopes,Ames Business Envelopes Security-Tint,29.28
OFF-FA-10001551,Office Supplies,Fasteners,Stockwell Thumb Tacks 12 Pack,25.14
OFF-LA-10001229,Office Supplies,Labels,Hon Removable Labels Adjustable,12.78
OFF-LA-10002900,Office Supplies,Labels,Harbour Creations File Folder Labels Alphabetical,8.55
OFF-FA-10003818,Office Supplies,Fasteners,Stockwell Staples 12 Pack,19.68
OFF-EN-10003472,Office Supplies,Envelopes,Cameo Clasp Envelope Security-Tint,15.88
OFF-BI-10001002,Office Supplies,Binders,Avery Binder Covers Recycled,15.24
OFF-ST-10002546,Office Supplies,Storage,Eldon Folders Single Width,13.608
OFF-AR-10002824,Office Supplies,Art,Sanford Markers Water Color,35.24
OFF-BI-10004240,Office Supplies,Binders,Cardinal Binding Machine Recycled,83.2158
OFF-LA-10002964,Office Supplies,Labels,Harbour Creations Shipping Labels 5000 Label Set,23.7
OFF-LA-10004034,Office Supplies,Labels,Harbour Creations Color Coded Labels Alphabetical,10.176
OFF-EN-10002007,Office Supplies,Envelopes,Kraft Clasp Envelope with clear poly window,22.572
OFF-EN-10001680,Office Supplies,Envelopes,Jiffy Clasp Envelope with clear poly window,12.7836
OFF-FA-10004359,Office Supplies,Fasteners,OIC Paper Clips Assorted Sizes,11.88
OFF-LA-10002334,Office Supplies,Labels,Smead Shipping Labels Alphabetical,9.144
OFF-ST-10000615,Office Supplies,Storage,SimpliFile Personal File Black Granite 15w x 6-15/16d x 11-1/4h,18.16
OFF-AR-10001752,Office Supplies,Art,Binney & Smith Pens Blue,15.92
TEC-AC-10004044,Technology,Accessories,SanDisk Mouse Programmable,31.848
FUR-FU-10000783,Furniture,Furnishings,Advantus Light Bulb Durable,24.966
OFF-FA-10003054,Office Supplies,Fasteners,Stockwell Rubber Bands Metal,19.98
OFF-FA-10000805,Office Supplies,Fasteners,Accos Staples 12 Pack,12.456
OFF-FA-10004705,Office Supplies,Fasteners,OIC Thumb Tacks 12 Pack,14.31
OFF-AR-10001129,Office Supplies,Art,Stanley Pens Easy-Erase,12.384
OFF-SU-10000877,Office Supplies,Supplies,Acme Scissors Easy Grip,54.12
OFF-PA-10000030,Office Supplies,Paper,Eaton Parchment Paper Recycled,24.084
OFF-BI-10000968,Office Supplies,Binders,Acco Hole Reinforcements Recycled,14.04
FUR-FU-10002456,Furniture,Furnishings,Master Caster Door Stop Large Neon Orange,14.56
OFF-ST-10004190,Office Supplies,Storage,Smead Box Single Width,14.4
OFF-EN-10001823,Office Supplies,Envelopes,Cameo Mailers Recycled,44.352
FUR-FU-10000714,Furniture,Furnishings,Tenex Light Bulb Black,37.86
TEC-AC-10000598,Technology,Accessories,Belkin Flash Drive USB,22.48
OFF-SU-10004317,Office Supplies,Supplies,Kleencut Box Cutter Easy Grip,19.344
OFF-PA-10000206,Office Supplies,Paper,Green Bar Message Books Recycled,28.44
OFF-PA-10003715,Office Supplies,Paper,Xerox Computer Printout Paper Recycled,21.0
FUR-RUB-10001796,Furniture,Furnishings,Rubbermaid Light Bulb Erganomic,34.92
OFF-ST-10004660,Office Supplies,Storage,Fellowes Box Single Width,15.768
OFF-FA-10000522,Office Supplies,Fasteners,Stockwell Thumb Tacks 12 Pack,16.76
OFF-FA-10002632,Office Supplies,Fasteners,Accos Staples Metal,14.76
OFF-FA-10004946,Office Supplies,Fasteners,Advantus Staples Metal,14.64
OFF-AR-10000821,Office Supplies,Art,Sanford Highlighters Fluorescent,13.608
OFF-FA-10000475,Office Supplies,Fasteners,OIC Paper Clips Metal,11.64
OFF-AR-10000082,Office Supplies,Art,Binney & Smith Pencil Sharpener Water Color,21.552
OFF-SU-10003234,Office Supplies,Supplies,Acme Box Cutter Easy Grip,78.84
OFF-AR-10001654,Office Supplies,Art,Stanley Highlighters Fluorescent,31.92
OFF-SU-10000148,Office Supplies,Supplies,Stiletto Ruler Serrated,23.16
OFF-LA-10002851,Office Supplies,Labels,Hon Legal Exhibit Labels 5000 Label Set,22.5
OFF-FA-10004140,Office Supplies,Fasteners,Accos Push Pins 12 Pack,13.95
OFF-LA-10004709,Office Supplies,Labels,Avery Round Labels Laser Printer Compatible,12.852
OFF-SU-10001086,Office Supplies,Supplies,Fiskars Scissors Easy Grip,49.56
OFF-LA-10001154,Office Supplies,Labels,Hon Shipping Labels Adjustable,18.54
TEC-AC-10004081,Technology,Accessories,Logitech Keyboard Bluetooth,76.797
OFF-FA-10003450,Office Supplies,Fasteners,Advantus Paper Clips Metal,26.76
OFF-BI-10001326,Office Supplies,Binders,Cardinal Binder Recycled,23.5554
TEC-MA-10001411,Technology,Machines,Epson Calculator Wireless,18.564
OFF-AR-10000185,Office Supplies,Art,Stanley Pens Water Color,17.64
OFF-AR-10002236,Office Supplies,Art,Stanley Pencil Sharpener Water Color,50.1
OFF-AP-10002684,Office Supplies,Appliances,Acco 7-Outlet Masterpiece Power Center Wihtout Fax/Phone Line Protection,48.632
OFF-LA-10000438,Office Supplies,Labels,Novimex Legal Exhibit Labels 5000 Label Set,21.72
OFF-LA-10004108,Office Supplies,Labels,Avery Round Labels 5000 Label Set,15.06
OFF-LA-10001063,Office Supplies,Labels,Novimex Removable Labels 5000 Label Set,13.16
OFF-PA-10001691,Office Supplies,Paper,Green Bar Note Cards Premium,35.748
OFF-FA-10001187,Office Supplies,Fasteners,Stockwell Paper Clips Bulk Pack,27.24
OFF-BI-10004361,Office Supplies,Binders,Avery 3-Hole Punch Recycled,33.876
OFF-PA-10000069,Office Supplies,Paper,TOPS 4 x 6 Fluorescent Color Memo Sheets 500 Sheets per Pack,18.98
FUR-FU-10000012,Furniture,Furnishings,Tenex Stacking Tray Black,16.86
FUR-FU-10002557,Furniture,Furnishings,Rubbermaid Stacking Tray Erganomic,44.34
OFF-ST-10003489,Office Supplies,Storage,Smead Shelving Wire Frame,25.6
OFF-LA-10001942,Office Supplies,Labels,Novimex Shipping Labels 5000 Label Set,15.16
OFF-AR-10002380,Office Supplies,Art,Boston Highlighters Blue,25.16
OFF-EN-10004309,Office Supplies,Envelopes,GlobeWeis Business Envelopes Recycled,19.368
OFF-LA-10003955,Office Supplies,Labels,Avery Shipping Labels 5000 Label Set,16.32
OFF-SU-10002161,Office Supplies,Supplies,Elite Ruler Steel,26.4
OFF-SU-10002750,Office Supplies,Supplies,Kleencut Box Cutter Steel,40.86
OFF-BI-10000328,Office Supplies,Binders,Acco Binding Machine Clear,83.913
OFF-EN-10002490,Office Supplies,Envelopes,Kraft Peel and Seal with clear poly window,32.04
OFF-EN-10000863,Office Supplies,Envelopes,Ames Business Envelopes Set of 50,21.816
OFF-LA-10004623,Office Supplies,Labels,Smead Removable Labels 5000 Label Set,21.0
OFF-FA-10002752,Office Supplies,Fasteners,Advantus Push Pins Bulk Pack,14.43
OFF-EN-10003798,Office Supplies,Envelopes,Recycled Interoffice Envelopes with Re-Use-A-Seal Closure 10 x 13,27.312
OFF-SU-10003749,Office Supplies,Supplies,Fiskars Box Cutter Easy Grip,49.52
OFF-SU-10004110,Office Supplies,Supplies,Stiletto Scissors Serrated,16.248
OFF-EN-10003444,Office Supplies,Envelopes,Jiffy Clasp Envelope with clear poly window,24.12
OFF-LA-10003057,Office Supplies,Labels,Harbour Creations Legal Exhibit Labels Adjustable,17.7
OFF-AR-10001672,Office Supplies,Art,Boston Sketch Pad Easy-Erase,97.74
OFF-AR-10000027,Office Supplies,Art,Binney & Smith Pencil Sharpener Easy-Erase,50.274
FUR-FU-10000546,Furniture,Furnishings,Eldon Door Stop Erganomic,26.016
TEC-AC-10004539,Technology,Accessories,Logitech Flash Drive USB,40.96
TEC-AC-10004696,Technology,Accessories,Logitech Mouse Programmable,36.936
OFF-LA-10003591,Office Supplies,Labels,Smead Removable Labels Laser Printer Compatible,20.64
OFF-ST-10000520,Office Supplies,Storage,Eldon Folders Blue,20.376
OFF-FA-10000899,Office Supplies,Fasteners,Stockwell Clamps 12 Pack,18.27
OFF-FA-10001877,Office Supplies,Fasteners,Accos Thumb Tacks Bulk Pack,18.24
OFF-SU-10000085,Office Supplies,Supplies,Kleencut Trimmer Steel,54.44
OFF-EN-10000139,Office Supplies,Envelopes,Ames Manila Envelope Recycled,31.32
OFF-ST-10003426,Office Supplies,Storage,Tenex Box Wire Frame,20.76
OFF-AR-10002340,Office Supplies,Art,Stanley Markers Water Color,45.684
OFF-FA-10003604,Office Supplies,Fasteners,Stockwell Paper Clips Assorted Sizes,22.68
OFF-ST-10002318,Office Supplies,Storage,Smead Box Industrial,22.5
FUR-FU-10004458,Furniture,Furnishings,Rubbermaid Door Stop Black,58.4
OFF-EN-10004970,Office Supplies,Envelopes,GlobeWeis Peel and Seal Security-Tint,47.58
OFF-EN-10003398,Office Supplies,Envelopes,Jiffy Peel and Seal Security-Tint,40.338
OFF-AR-10000513,Office Supplies,Art,BIC Pencil Sharpener Easy-Erase,29.28
OFF-FA-10004258,Office Supplies,Fasteners,OIC Thumb Tacks Bulk Pack,18.76
OFF-BI-10002364,Office Supplies,Binders,Acco Binder Durable,16.65
OFF-PA-10002040,Office Supplies,Paper,Green Bar Cards & Envelopes Multicolor,49.8
OFF-ST-10001799,Office Supplies,Storage,Fellowes Box Single Width,23.652
TEC-MA-10000122,Technology,Machines,Okidata Calculator Red,39.552
OFF-BI-10001422,Office Supplies,Binders,Cardinal 3-Hole Punch Clear,22.608
OFF-AR-10001965,Office Supplies,Art,BIC Markers Easy-Erase,53.4
TEC-AC-10003105,Technology,Accessories,Memorex Numeric Keypad Bluetooth,36.336
OFF-SU-10002306,Office Supplies,Supplies,Elite Scissors Steel,23.2458
FUR-FU-10001867,Furniture,Furnishings,Eldon Expressions Punched Metal & Wood Desk Accessories Pewter & Cherry,17.024
OFF-FA-10000027,Office Supplies,Fasteners,Stockwell Rubber Bands Bulk Pack,32.28
OFF-ST-10000701,Office Supplies,Storage,Rogers Shelving Single Width,74.592
OFF-FA-10004339,Office Supplies,Fasteners,Stockwell Staples Metal,21.06
FUR-FU-10004903,Furniture,Furnishings,Eldon Light Bulb Black,20.16
OFF-LA-10001865,Office Supplies,Labels,Avery Round Labels 5000 Label Set,15.06
OFF-FA-10000563,Office Supplies,Fasteners,Accos Push Pins Assorted Sizes,15.96
FUR-FU-10002111,Furniture,Furnishings,Master Caster Door Stop Large Brown,14.56
TEC-AC-10003451,Technology,Accessories,Logitech Flash Drive Erganomic,31.152
OFF-BI-10001312,Office Supplies,Binders,Cardinal 3-Hole Punch Clear,56.52
OFF-LA-10003338,Office Supplies,Labels,Novimex Legal Exhibit Labels Alphabetical,18.522
OFF-LA-10003058,Office Supplies,Labels,Novimex Legal Exhibit Labels Adjustable,16.74
TEC-AC-10003725,Technology,Accessories,Memorex Flash Drive Erganomic,36.28
OFF-PA-10003037,Office Supplies,Paper,Eaton Memo Slips Multicolor,30.3
OFF-EN-10000755,Office Supplies,Envelopes,Ames Mailers Recycled,27.72
FUR-FU-10001255,Furniture,Furnishings,Advantus Light Bulb Durable,22.8
TEC-SAM-10000588,Technology,Phones,Samsung Office Telephone Full Size,39.906
OFF-FA-10001574,Office Supplies,Fasteners,Accos Clamps Bulk Pack,38.76
OFF-LA-10002337,Office Supplies,Labels,Smead Shipping Labels 5000 Label Set,24.0
OFF-SU-10000914,Office Supplies,Supplies,Kleencut Scissors Serrated,22.788
OFF-ST-10003184,Office Supplies,Storage,Eldon Trays Wire Frame,62.72
FUR-FU-10000490,Furniture,Furnishings,Eldon Light Bulb Erganomic,31.76
OFF-FA-10000700,Office Supplies,Fasteners,OIC Thumb Tacks 12 Pack,18.0
OFF-FA-10004659,Office Supplies,Fasteners,Stockwell Thumb Tacks 12 Pack,25.92
TEC-AC-10003081,Technology,Accessories,Memorex Mouse USB,22.704
OFF-LA-10004320,Office Supplies,Labels,Avery Legal Exhibit Labels Alphabetical,14.88
OFF-PA-10001650,Office Supplies,Paper,Xerox Message Books Premium,40.74
OFF-FA-10004880,Office Supplies,Fasteners,Accos Rubber Bands Bulk Pack,30.024
OFF-BI-10000126,Office Supplies,Binders,Ibico Hole Reinforcements Durable,11.32
OFF-LA-10002996,Office Supplies,Labels,Avery Removable Labels Laser Printer Compatible,21.48
OFF-BRE-10004872,Office Supplies,Appliances,Breville Blender Black,53.802
OFF-FA-10000459,Office Supplies,Fasteners,OIC Paper Clips 12 Pack,27.72
OFF-PA-10003744,Office Supplies,Paper,Green Bar Parchment Paper Multicolor,19.1754
FUR-FU-10004224,Furniture,Furnishings,Deflect-O Photo Frame Erganomic,67.36
OFF-AP-10004113,Office Supplies,Appliances,Cuisinart Toaster White,41.28
OFF-AR-10003157,Office Supplies,Art,Sanford Highlighters Easy-Erase,19.224
OFF-FA-10004942,Office Supplies,Fasteners,OIC Clamps Metal,15.912
OFF-EN-10003733,Office Supplies,Envelopes,Cameo Interoffice Envelope Security-Tint,99.66
OFF-ST-10001393,Office Supplies,Storage,Fellowes Trays Blue,45.912
OFF-LA-10001803,Office Supplies,Labels,Avery Legal Exhibit Labels Adjustable,16.632
OFF-PA-10003808,Office Supplies,Paper,SanDisk Note Cards Premium,37.476
FUR-FU-10003362,Furniture,Furnishings,Rubbermaid Stacking Tray Erganomic,31.68
OFF-BI-10004562,Office Supplies,Binders,Acco Binder Clear,29.22
OFF-LA-10002225,Office Supplies,Labels,Hon Shipping Labels 5000 Label Set,23.52
OFF-AR-10002517,Office Supplies,Art,BIC Highlighters Blue,22.716
OFF-EN-10002806,Office Supplies,Envelopes,GlobeWeis Peel and Seal Recycled,21.4014
OFF-PA-10000850,Office Supplies,Paper,SanDisk Parchment Paper Multicolor,36.24
OFF-PA-10003389,Office Supplies,Paper,Enermax Message Books Recycled,11.952
OFF-EN-10003979,Office Supplies,Envelopes,Kraft Clasp Envelope with clear poly window,25.08
OFF-AR-10002400,Office Supplies,Art,Boston Highlighters Water Color,32.193
FUR-FU-10000499,Furniture,Furnishings,Tenex Light Bulb Duo Pack,15.192
OFF-BI-10004486,Office Supplies,Binders,Wilson Jones 3-Hole Punch Durable,58.98
OFF-EN-10002034,Office Supplies,Envelopes,Ames Peel and Seal with clear poly window,26.676
OFF-FA-10002025,Office Supplies,Fasteners,Stockwell Clamps Bulk Pack,23.076
OFF-BI-10003281,Office Supplies,Binders,Ibico Binder Recycled,28.512
OFF-BI-10004120,Office Supplies,Binders,Ibico 3-Hole Punch Durable,63.9
OFF-PA-10003835,Office Supplies,Paper,SanDisk Memo Slips Premium,33.96
OFF-ST-10001719,Office Supplies,Storage,Tenex Trays Industrial,65.628
OFF-AR-10001659,Office Supplies,Art,Boston Markers Blue,35.16
OFF-LA-10000108,Office Supplies,Labels,Harbour Creations Color Coded Labels Laser Printer Compatible,25.8
OFF-FA-10001710,Office Supplies,Fasteners,Advantus Rubber Bands Metal,33.42
OFF-HAR-10004896,Office Supplies,Labels,Harbour Creations Color Coded Labels Laser Printer Compatible,25.8
OFF-FA-10003144,Office Supplies,Fasteners,Stockwell Clamps Metal,25.28
OFF-SME-10001667,Office Supplies,Labels,Smead Shipping Labels 5000 Label Set,24.0
OFF-PA-10002370,Office Supplies,Paper,Xerox Parchment Paper Recycled,23.706
OFF-ST-10001057,Office Supplies,Storage,Eldon Folders Wire Frame,32.1
OFF-EN-10001335,Office Supplies,Envelopes,White Business Envelopes with Contemporary Seam Recycled White Business Envelopes,21.88
OFF-SU-10002414,Office Supplies,Supplies,Stiletto Ruler Easy Grip,33.0
OFF-FA-10002061,Office Supplies,Fasteners,Accos Paper Clips Bulk Pack,28.32
OFF-PA-10004918,Office Supplies,Paper,SanDisk Message Books Recycled,28.476
OFF-EN-10004211,Office Supplies,Envelopes,GlobeWeis Business Envelopes Security-Tint,26.32
OFF-EN-10003018,Office Supplies,Envelopes,GlobeWeis Clasp Envelope Set of 50,19.8
OFF-SU-10001923,Office Supplies,Supplies,Kleencut Letter Opener Easy Grip,38.24
OFF-AR-10003028,Office Supplies,Art,Binney & Smith Highlighters Blue,33.18
OFF-PA-10000318,Office Supplies,Paper,Enermax Message Books Multicolor,31.88
FUR-FU-10001371,Furniture,Furnishings,Deflect-O Stacking Tray Black,20.28
OFF-PA-10000091,Office Supplies,Paper,Xerox Message Books Premium,27.16
OFF-ST-10000022,Office Supplies,Storage,Eldon Folders Industrial,20.952
TEC-AC-10004904,Technology,Accessories,Enermax Mouse Erganomic,76.2
OFF-PA-10003884,Office Supplies,Paper,Eaton Message Books Multicolor,43.98
OFF-EN-10001997,Office Supplies,Envelopes,GlobeWeis Business Envelopes with clear poly window,37.584
FUR-TA-10001744,Furniture,Tables,Lesro Coffee Table Adjustable Height,508.38
OFF-EN-10001976,Office Supplies,Envelopes,Jiffy Interoffice Envelope Security-Tint,51.7704
OFF-PA-10004313,Office Supplies,Paper,Green Bar Computer Printout Paper 8.5 x 11,45.2
OFF-BI-10001639,Office Supplies,Binders,Acco Binder Economy,30.3
OFF-AR-10004219,Office Supplies,Art,Sanford Pencil Sharpener Easy-Erase,29.799
OFF-LA-10001719,Office Supplies,Labels,Avery Color Coded Labels 5000 Label Set,27.36
OFF-BI-10003181,Office Supplies,Binders,Ibico Binder Covers Recycled,16.812
OFF-LA-10001075,Office Supplies,Labels,Hon Removable Labels Laser Printer Compatible,20.16
OFF-SU-10000150,Office Supplies,Supplies,Stiletto Ruler Steel,28.56
FUR-FU-10004013,Furniture,Furnishings,Tenex Stacking Tray Erganomic,19.08
OFF-EN-10002122,Office Supplies,Envelopes,Jiffy Mailers with clear poly window,54.28
FUR-TA-10004504,Furniture,Tables,Lesro Computer Table with Bottom Storage,172.212
FUR-FU-10004097,Furniture,Furnishings,Advantus Door Stop Duo Pack,36.072
FUR-FU-10004640,Furniture,Furnishings,Tenex Light Bulb Durable,19.152
OFF-SU-10002423,Office Supplies,Supplies,Acme Shears Steel,39.456
OFF-AR-10003557,Office Supplies,Art,Boston Highlighters Easy-Erase,38.28
OFF-FA-10004878,Office Supplies,Fasteners,Stockwell Clamps Bulk Pack,37.68
TEC-AC-10001608,Technology,Accessories,Memorex Flash Drive USB,31.3866
OFF-SU-10001554,Office Supplies,Supplies,Acme Trimmer Serrated,22.016
